@relation flink_release-0.8.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.062,0.0,0.034,0.0,0.0,0.098,0.55,0.006,0.183,0.003,0.558,0.006,0.013,0.004,0.016,0.002,0.13,0.001,0.41,0.157,0.194,0.13,0.216,0.17,0.064,0.017,0.092,0.029,0.099,0.042,0.03,0.127,0.068,0.191,0.0,0.0,0.0,0.342,0.003,0.025,1.0
0.022,0.0,0.021,0.0,0.0,0.015,0.5,0.002,0.036,0.008,0.771,0.011,0.025,0.009,0.029,0.006,0.182,0.003,0.028,0.056,0.01,0.027,0.147,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.054,0.001,0.0,1.0
0.129,0.0,0.285,0.0,0.0,0.12,0.805,0.002,0.289,0.005,0.549,0.008,0.021,0.006,0.024,0.003,0.117,0.001,0.06,0.044,0.01,0.022,0.07,0.003,0.028,0.0,0.01,0.0,0.009,0.003,0.003,0.009,0.0,0.015,0.0,0.0,0.0,0.082,0.001,0.0,1.0
0.026,0.0,0.046,0.0,0.0,0.04,0.368,0.005,0.058,0.001,0.529,0.002,0.007,0.002,0.01,0.001,0.083,0.0,0.016,0.047,0.011,0.024,0.053,0.011,0.026,0.044,0.029,0.0,0.0,0.003,0.004,0.019,0.007,0.07,0.0,0.0,0.0,0.077,0.001,0.0,1.0
0.022,0.0,0.007,0.0,0.0,0.004,0.5,0.0,0.041,0.003,0.529,0.005,0.013,0.003,0.016,0.002,0.111,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.011,0.0,0.021,0.0,0.0,0.021,0.835,0.0,0.02,0.0,0.49,0.001,0.004,0.001,0.006,0.0,0.055,0.0,0.062,0.09,0.022,0.048,0.133,0.042,0.098,0.082,0.045,0.071,0.037,0.0,0.01,0.037,0.052,0.066,0.0,0.0,0.0,0.107,0.001,0.0,1.0
0.067,0.02,0.074,0.0,0.0,0.111,0.652,0.012,0.046,0.003,0.654,0.004,0.015,0.004,0.019,0.002,0.094,0.001,0.044,0.094,0.115,0.068,0.101,0.055,0.01,0.042,0.022,0.077,0.018,0.043,0.002,0.05,0.065,0.173,0.0,0.0,0.0,0.287,0.008,0.155,1.0
0.03,0.0,0.034,0.0,0.0,0.022,0.5,0.002,0.098,0.004,0.51,0.008,0.02,0.005,0.023,0.003,0.105,0.001,0.088,0.046,0.057,0.028,0.012,0.006,0.045,0.051,0.0,0.0,0.013,0.004,0.015,0.005,0.0,0.041,0.0,0.0,0.0,0.052,0.001,0.0,1.0
0.039,0.0,0.065,0.0,0.0,0.065,0.633,0.038,0.065,0.001,0.514,0.002,0.006,0.002,0.009,0.001,0.087,0.0,0.054,0.075,0.029,0.033,0.073,0.012,0.037,0.022,0.048,0.0,0.05,0.009,0.004,0.017,0.02,0.081,0.0,0.0,0.0,0.114,0.136,0.0,1.0
0.004,0.0,0.114,0.0,0.0,0.263,0.033,0.0,0.14,0.012,0.384,0.022,0.012,0.015,0.014,0.008,0.458,0.009,0.279,0.202,0.14,0.155,0.0,0.217,0.004,0.017,0.243,0.036,0.0,0.048,0.145,0.193,0.0,0.219,0.0,0.0,0.0,0.23,0.001,0.0,1.0
0.036,0.0,0.029,0.0,0.0,0.024,0.5,0.001,0.108,0.004,0.51,0.008,0.02,0.005,0.023,0.003,0.105,0.001,0.105,0.051,0.078,0.034,0.007,0.01,0.051,0.081,0.0,0.0,0.008,0.006,0.024,0.007,0.0,0.065,0.0,0.0,0.0,0.058,0.001,0.0,1.0
0.0,0.0,0.084,0.0,0.0,0.134,0.0,0.0,0.236,0.006,0.353,0.01,0.014,0.007,0.016,0.004,0.14,0.001,0.268,0.086,0.263,0.133,0.0,0.16,0.0,0.0,0.03,0.168,0.0,0.02,0.036,0.114,0.0,0.222,0.254,0.0,0.0,0.279,0.001,0.0,1.0
0.093,0.043,0.02,0.0,0.0,0.042,0.771,0.001,0.028,0.005,0.48,0.008,0.012,0.006,0.014,0.003,0.178,0.001,0.018,0.068,0.03,0.046,0.01,0.036,0.009,0.016,0.013,0.041,0.071,0.005,0.012,0.041,0.076,0.064,0.0,0.0,0.0,0.087,0.001,0.0,1.0
0.114,0.0,0.069,0.0,0.0,0.108,0.891,0.0,0.16,0.004,0.667,0.008,0.016,0.005,0.02,0.003,0.169,0.001,0.092,0.087,0.069,0.076,0.084,0.062,0.066,0.197,0.0,0.0,0.008,0.038,0.024,0.049,0.04,0.127,0.235,0.0,0.0,0.137,0.003,0.0,1.0
0.113,0.0,0.068,0.0,0.0,0.107,0.893,0.0,0.159,0.004,0.667,0.008,0.016,0.005,0.02,0.003,0.169,0.001,0.091,0.086,0.067,0.075,0.084,0.06,0.067,0.192,0.0,0.0,0.008,0.037,0.023,0.048,0.041,0.124,0.23,0.0,0.0,0.134,0.003,0.0,1.0
0.072,0.01,0.096,0.0,0.0,0.096,0.5,0.021,0.083,0.002,0.668,0.004,0.01,0.003,0.013,0.002,0.127,0.001,0.041,0.063,0.032,0.033,0.054,0.02,0.052,0.033,0.027,0.003,0.128,0.0,0.02,0.02,0.068,0.043,0.0,0.0,0.0,0.127,0.002,0.0,1.0
0.141,0.0,0.083,0.0,0.0,0.167,0.852,0.001,0.183,0.009,0.647,0.017,0.023,0.012,0.027,0.007,0.26,0.005,0.085,0.082,0.044,0.086,0.138,0.066,0.061,0.043,0.011,0.0,0.0,0.075,0.024,0.078,0.058,0.082,0.162,0.0,0.0,0.114,0.002,0.0,1.0
0.003,0.0,0.026,0.0,0.0,0.03,0.25,0.0,0.092,0.001,0.376,0.002,0.006,0.002,0.008,0.001,0.068,0.0,0.075,0.097,0.058,0.055,0.182,0.024,0.057,0.025,0.048,0.0,0.013,0.013,0.024,0.026,0.065,0.103,0.0,0.0,0.0,0.077,0.002,0.0,1.0
0.014,0.0,0.042,0.0,0.0,0.044,0.906,0.0,0.198,0.002,0.409,0.004,0.011,0.003,0.013,0.001,0.075,0.0,0.09,0.091,0.123,0.053,0.096,0.034,0.057,0.005,0.059,0.016,0.034,0.019,0.007,0.03,0.037,0.127,0.0,0.0,0.0,0.113,0.002,0.009,1.0
0.021,0.0,0.046,0.0,0.0,0.043,0.3,0.006,0.133,0.001,0.412,0.002,0.006,0.002,0.009,0.001,0.081,0.0,0.106,0.058,0.009,0.029,0.043,0.009,0.109,0.036,0.024,0.0,0.0,0.003,0.003,0.016,0.005,0.057,0.0,0.0,0.0,0.111,0.001,0.0,1.0
0.002,0.0,0.033,0.0,0.0,0.013,0.172,0.0,0.004,0.001,0.303,0.001,0.003,0.001,0.005,0.0,0.045,0.0,0.024,0.049,0.011,0.024,0.107,0.009,0.02,0.017,0.009,0.015,0.008,0.026,0.016,0.008,0.047,0.014,0.0,0.0,0.0,0.056,0.001,0.0,1.0
0.326,0.0,0.072,0.0,0.0,0.569,0.549,0.016,0.177,0.022,0.902,0.032,0.04,0.025,0.045,0.017,0.374,0.016,0.095,0.208,0.112,0.155,0.154,0.161,0.06,0.287,0.057,0.063,0.225,0.021,0.059,0.213,0.463,0.361,0.0,0.0,0.0,0.387,0.005,0.008,1.0
0.143,0.0,0.146,0.0,0.0,0.163,0.475,0.03,0.246,0.005,0.763,0.008,0.021,0.006,0.025,0.004,0.151,0.001,0.087,0.095,0.065,0.056,0.046,0.03,0.034,0.102,0.046,0.036,0.004,0.01,0.008,0.038,0.012,0.153,0.014,0.0,0.0,0.146,0.001,0.019,1.0
0.031,0.002,0.055,0.074,0.0,0.049,0.522,0.005,0.082,0.001,0.407,0.002,0.006,0.001,0.008,0.001,0.065,0.0,0.054,0.045,0.04,0.029,0.065,0.009,0.03,0.0,0.011,0.0,0.069,0.002,0.01,0.013,0.012,0.032,0.0,0.0,0.0,0.106,0.001,0.0,1.0
0.121,0.0,0.354,0.0,0.0,0.448,0.639,0.257,0.428,0.011,0.683,0.018,0.033,0.013,0.036,0.008,0.195,0.004,0.149,0.07,0.046,0.038,0.099,0.013,0.07,0.031,0.027,0.009,0.001,0.007,0.002,0.011,0.009,0.09,0.018,0.0,0.0,0.36,0.001,0.009,1.0
0.015,0.0,0.014,0.0,0.0,0.008,0.705,0.003,0.02,0.017,0.824,0.03,0.053,0.02,0.057,0.014,0.244,0.009,0.043,0.05,0.01,0.017,0.015,0.0,0.059,0.0,0.01,0.0,0.016,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.046,0.001,0.0,1.0
0.033,0.0,0.052,0.031,0.0,0.026,0.384,0.0,0.078,0.001,0.235,0.002,0.004,0.001,0.006,0.001,0.046,0.0,0.051,0.038,0.012,0.025,0.062,0.0,0.045,0.0,0.0,0.0,0.0,0.012,0.007,0.014,0.0,0.0,0.0,0.0,0.0,0.081,0.001,0.0,1.0
0.132,0.0,0.073,0.0,0.0,0.164,0.732,0.005,0.122,0.009,0.571,0.016,0.021,0.011,0.024,0.006,0.232,0.004,0.078,0.099,0.06,0.056,0.09,0.039,0.107,0.129,0.032,0.0,0.021,0.006,0.016,0.055,0.026,0.141,0.0,0.0,0.0,0.109,0.003,0.0,1.0
0.0,0.0,0.035,0.0,0.0,0.011,0.0,0.0,0.0,0.001,0.275,0.001,0.003,0.001,0.005,0.0,0.044,0.0,0.015,0.038,0.01,0.018,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.017,0.0,0.043,0.0,0.0,0.0,0.0,0.043,0.001,0.0,1.0
0.011,0.0,0.007,0.0,0.0,0.003,0.5,0.0,0.039,0.009,0.569,0.019,0.017,0.012,0.02,0.007,0.335,0.006,0.069,0.036,0.0,0.017,0.093,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.001,0.0,1.0
0.017,0.0,0.044,0.016,0.0,0.019,0.203,0.0,0.041,0.001,0.235,0.002,0.005,0.001,0.006,0.001,0.043,0.0,0.045,0.038,0.008,0.022,0.08,0.0,0.024,0.0,0.0,0.0,0.0,0.031,0.018,0.007,0.0,0.0,0.0,0.0,0.0,0.069,0.001,0.0,1.0
0.023,0.0,0.008,0.0,0.0,0.007,0.5,0.0,0.02,0.009,0.647,0.017,0.023,0.012,0.027,0.007,0.26,0.005,0.037,0.042,0.002,0.038,0.1,0.0,0.118,0.0,0.006,0.0,0.0,0.017,0.0,0.06,0.084,0.019,0.0,0.0,0.0,0.073,0.001,0.0,1.0
0.032,0.003,0.04,0.0,0.0,0.031,0.569,0.016,0.0,0.001,0.385,0.001,0.004,0.001,0.006,0.0,0.039,0.0,0.013,0.055,0.011,0.028,0.117,0.005,0.025,0.0,0.011,0.0,0.019,0.011,0.001,0.008,0.013,0.053,0.0,0.0,0.0,0.219,0.001,0.0,1.0
0.016,0.01,0.031,0.019,0.0,0.019,0.569,0.004,0.031,0.003,0.608,0.006,0.013,0.004,0.016,0.002,0.138,0.001,0.019,0.049,0.006,0.028,0.026,0.025,0.015,0.065,0.0,0.0,0.0,0.0,0.011,0.05,0.0,0.105,0.0,0.0,0.0,0.054,0.001,0.0,1.0
0.005,0.0,0.032,0.0,0.0,0.067,0.113,0.001,0.072,0.003,0.321,0.004,0.008,0.003,0.01,0.002,0.097,0.0,0.193,0.087,0.186,0.124,0.023,0.139,0.0,0.0,0.02,0.207,0.013,0.021,0.166,0.099,0.153,0.193,0.0,0.0,0.0,0.3,0.001,0.0,1.0
0.032,0.0,0.062,0.0,0.0,0.09,0.565,0.024,0.083,0.002,0.553,0.003,0.009,0.002,0.012,0.001,0.102,0.0,0.05,0.07,0.028,0.039,0.07,0.037,0.044,0.079,0.016,0.0,0.023,0.004,0.015,0.035,0.049,0.151,0.0,0.0,0.0,0.191,0.001,0.0,1.0
0.022,0.0,0.07,0.0,0.0,0.058,0.605,0.014,0.14,0.001,0.396,0.002,0.006,0.001,0.008,0.001,0.061,0.0,0.058,0.063,0.034,0.035,0.092,0.011,0.027,0.029,0.002,0.0,0.002,0.004,0.003,0.011,0.009,0.112,0.0,0.0,0.0,0.214,0.001,0.0,1.0
0.006,0.0,0.0,0.032,0.0,0.002,0.0,0.001,0.0,0.0,0.059,0.0,0.001,0.0,0.001,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.288,0.0,0.069,0.0,0.0,0.525,0.665,0.014,0.181,0.022,0.902,0.032,0.04,0.025,0.045,0.017,0.374,0.016,0.129,0.228,0.142,0.184,0.131,0.197,0.078,0.25,0.058,0.182,0.254,0.046,0.049,0.25,0.542,0.446,0.0,0.0,0.0,0.422,0.004,0.007,1.0
0.06,0.0,0.035,0.026,0.0,0.071,0.581,0.001,0.055,0.003,0.531,0.004,0.014,0.003,0.016,0.002,0.091,0.0,0.159,0.118,0.156,0.115,0.009,0.094,0.064,0.044,0.041,0.079,0.01,0.092,0.014,0.107,0.146,0.144,0.0,0.0,0.0,0.342,0.001,0.081,1.0
0.011,0.0,0.013,0.0,0.0,0.019,0.939,0.0,0.041,0.021,0.745,0.038,0.039,0.026,0.043,0.017,0.381,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.023,0.0,0.014,0.0,0.0,0.019,0.543,0.0,0.036,0.004,0.667,0.008,0.016,0.005,0.02,0.003,0.169,0.001,0.011,0.01,0.008,0.009,0.009,0.007,0.007,0.023,0.0,0.0,0.001,0.004,0.003,0.006,0.004,0.015,0.028,0.0,0.0,0.016,0.0,0.0,1.0
0.038,0.0,0.05,0.0,0.0,0.049,0.704,0.003,0.072,0.001,0.46,0.002,0.005,0.001,0.007,0.001,0.076,0.0,0.041,0.078,0.021,0.044,0.099,0.028,0.155,0.068,0.046,0.029,0.015,0.002,0.01,0.036,0.021,0.069,0.0,0.0,0.0,0.269,0.007,0.0,1.0
0.158,0.0,0.105,0.0,0.0,0.422,0.511,0.014,0.4,0.021,0.759,0.031,0.039,0.024,0.043,0.016,0.365,0.014,0.146,0.129,0.073,0.074,0.039,0.048,0.119,0.085,0.044,0.057,0.009,0.022,0.018,0.053,0.036,0.255,0.0,0.0,0.0,0.211,0.003,0.03,1.0
0.006,0.0,0.008,0.033,0.0,0.017,0.586,0.011,0.008,0.0,0.141,0.0,0.001,0.0,0.002,0.0,0.015,0.0,0.015,0.012,0.0,0.002,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,1.0
0.027,0.0,0.016,0.0,0.0,0.041,0.469,0.001,0.087,0.002,0.51,0.003,0.011,0.002,0.013,0.001,0.089,0.0,0.065,0.043,0.049,0.039,0.05,0.047,0.022,0.031,0.0,0.0,0.0,0.023,0.03,0.036,0.01,0.05,0.0,0.0,0.0,0.091,0.003,0.0,1.0
0.022,0.0,0.05,0.0,0.0,0.017,0.5,0.012,0.061,0.001,0.314,0.001,0.004,0.001,0.006,0.0,0.035,0.0,0.021,0.038,0.009,0.018,0.029,0.0,0.034,0.0,0.0,0.0,0.016,0.003,0.002,0.013,0.011,0.0,0.0,0.0,0.0,0.066,0.001,0.0,1.0
0.037,0.0,0.038,0.0,0.0,0.067,0.341,0.002,0.129,0.002,0.595,0.003,0.012,0.002,0.015,0.001,0.086,0.0,0.083,0.159,0.106,0.092,0.066,0.061,0.061,0.059,0.085,0.146,0.0,0.02,0.008,0.063,0.018,0.345,0.0,0.0,0.0,0.287,0.001,0.079,1.0
0.042,0.008,0.085,0.0,0.0,0.096,0.811,0.052,0.051,0.003,0.565,0.004,0.008,0.003,0.011,0.002,0.139,0.001,0.048,0.092,0.048,0.054,0.167,0.039,0.05,0.068,0.051,0.0,0.058,0.003,0.011,0.037,0.07,0.17,0.0,0.0,0.0,0.103,0.002,0.0,1.0
0.011,0.0,0.007,0.0,0.0,0.01,0.5,0.0,0.035,0.013,0.588,0.025,0.023,0.016,0.026,0.01,0.349,0.009,0.111,0.126,0.028,0.071,0.0,0.031,0.176,0.572,0.0,0.0,0.0,0.013,0.021,0.086,0.0,0.257,0.0,0.0,0.0,0.104,0.001,0.0,1.0
0.024,0.0,0.028,0.0,0.0,0.071,1.0,0.0,0.066,0.021,0.745,0.038,0.039,0.026,0.043,0.017,0.381,0.017,0.017,0.012,0.003,0.007,0.003,0.006,0.019,0.037,0.0,0.0,0.0,0.0,0.002,0.005,0.0,0.029,0.0,0.0,0.0,0.017,0.0,0.0,1.0
0.011,0.0,0.021,0.0,0.0,0.053,0.566,0.012,0.07,0.006,0.667,0.009,0.016,0.007,0.02,0.004,0.199,0.002,0.075,0.17,0.062,0.088,0.1,0.035,0.072,0.08,0.139,0.0,0.011,0.044,0.01,0.032,0.0,0.373,0.0,0.0,0.0,0.159,0.001,0.0,1.0
0.124,0.0,0.199,0.018,0.0,0.167,0.825,0.055,0.168,0.005,0.637,0.008,0.017,0.006,0.02,0.003,0.158,0.001,0.053,0.047,0.006,0.022,0.073,0.0,0.065,0.0,0.003,0.001,0.002,0.001,0.0,0.007,0.003,0.009,0.0,0.0,0.0,0.084,0.001,0.0,1.0
0.011,0.0,0.014,0.0,0.0,0.014,1.0,0.0,0.041,0.021,0.745,0.038,0.039,0.026,0.043,0.017,0.381,0.017,0.074,0.077,0.022,0.055,0.0,0.031,0.118,0.25,0.0,0.0,0.0,0.037,0.03,0.089,0.04,0.2,0.0,0.0,0.0,0.06,0.001,0.0,1.0
0.003,0.0,0.068,0.0,0.0,0.119,0.071,0.0,0.096,0.005,0.538,0.008,0.013,0.006,0.016,0.003,0.174,0.002,0.17,0.084,0.18,0.084,0.015,0.107,0.005,0.0,0.026,0.151,0.009,0.08,0.005,0.078,0.06,0.171,0.058,0.0,0.0,0.309,0.001,0.0,1.0
0.065,0.0,0.036,0.0,0.0,0.043,0.535,0.0,0.159,0.004,0.51,0.008,0.02,0.005,0.023,0.003,0.105,0.001,0.134,0.055,0.114,0.045,0.0,0.021,0.054,0.097,0.0,0.008,0.0,0.022,0.036,0.02,0.0,0.085,0.0,0.0,0.0,0.09,0.001,0.0,1.0
0.011,0.0,0.035,0.0,0.0,0.03,0.5,0.003,0.061,0.003,0.647,0.005,0.016,0.004,0.02,0.002,0.113,0.001,0.005,0.034,0.022,0.018,0.015,0.018,0.026,0.073,0.0,0.0,0.0,0.0,0.004,0.013,0.011,0.058,0.0,0.0,0.0,0.054,0.001,0.0,1.0
0.075,0.0,0.095,0.04,0.0,0.07,0.675,0.006,0.061,0.002,0.509,0.003,0.008,0.002,0.01,0.001,0.084,0.0,0.022,0.065,0.033,0.041,0.092,0.017,0.037,0.0,0.035,0.0,0.003,0.019,0.0,0.013,0.027,0.09,0.0,0.0,0.0,0.111,0.072,0.0,1.0
0.0,0.0,0.007,0.0,0.0,0.005,0.0,0.0,0.02,0.003,0.608,0.006,0.013,0.004,0.016,0.002,0.138,0.001,0.048,0.038,0.006,0.027,0.028,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.022,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0
0.022,0.0,0.037,0.0,0.0,0.024,0.673,0.007,0.061,0.0,0.246,0.001,0.003,0.001,0.005,0.0,0.037,0.0,0.045,0.038,0.026,0.02,0.004,0.0,0.039,0.0,0.0,0.0,0.002,0.0,0.0,0.008,0.001,0.0,0.0,0.0,0.0,0.078,0.001,0.0,1.0
0.004,0.0,0.0,0.05,0.0,0.005,0.0,0.019,0.0,0.0,0.086,0.0,0.001,0.0,0.001,0.0,0.005,0.0,0.0,0.024,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,1.0
0.133,0.0,0.228,0.0,0.0,0.519,0.651,0.0,0.176,0.018,0.608,0.026,0.019,0.021,0.022,0.012,0.454,0.014,0.309,0.097,0.3,0.168,0.0,0.166,0.01,0.0,0.021,0.23,0.0,0.04,0.06,0.118,0.064,0.2,0.206,0.0,0.0,0.428,0.001,0.0,1.0
0.035,0.0,0.039,0.0,0.0,0.067,0.808,0.0,0.087,0.01,0.667,0.016,0.026,0.012,0.029,0.007,0.226,0.004,0.067,0.07,0.053,0.042,0.06,0.024,0.149,0.045,0.021,0.0,0.002,0.016,0.004,0.033,0.015,0.038,0.0,0.0,0.0,0.121,0.001,0.0,1.0
0.127,0.007,0.122,0.055,0.0,0.166,0.587,0.005,0.069,0.003,0.499,0.004,0.01,0.003,0.013,0.002,0.109,0.001,0.016,0.059,0.037,0.041,0.095,0.02,0.01,0.014,0.043,0.024,0.011,0.015,0.001,0.032,0.034,0.066,0.0,0.0,0.0,0.23,0.011,0.053,1.0
0.011,0.0,0.092,0.0,0.0,0.106,0.665,0.006,0.265,0.003,0.412,0.005,0.013,0.003,0.016,0.002,0.076,0.0,0.111,0.074,0.067,0.05,0.086,0.036,0.034,0.072,0.038,0.0,0.0,0.004,0.0,0.033,0.005,0.142,0.0,0.0,0.0,0.141,0.001,0.0,1.0
0.174,0.0,0.198,0.06,0.001,0.444,0.524,0.001,0.386,0.035,0.863,0.061,0.047,0.042,0.051,0.028,0.598,0.044,0.26,0.057,0.064,0.037,0.042,0.042,0.052,0.011,0.011,0.0,0.008,0.004,0.004,0.042,0.009,0.028,0.0,0.0,0.0,0.222,0.001,0.0,1.0
0.063,0.0,0.103,0.038,0.0,0.122,0.61,0.005,0.104,0.005,0.665,0.007,0.018,0.005,0.021,0.003,0.144,0.001,0.047,0.092,0.035,0.049,0.098,0.035,0.039,0.076,0.022,0.012,0.02,0.023,0.015,0.039,0.061,0.122,0.0,0.0,0.0,0.121,0.002,0.0,1.0
0.057,0.003,0.058,0.0,0.0,0.076,0.5,0.009,0.096,0.002,0.615,0.004,0.011,0.003,0.014,0.002,0.117,0.001,0.115,0.108,0.102,0.091,0.034,0.073,0.068,0.145,0.032,0.077,0.037,0.017,0.014,0.11,0.034,0.229,0.0,0.0,0.0,0.209,0.001,0.0,1.0
0.011,0.0,0.009,0.0,0.0,0.014,0.647,0.0,0.041,0.021,0.745,0.038,0.039,0.026,0.043,0.017,0.381,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.022,0.0,0.05,0.0,0.0,0.017,0.5,0.012,0.061,0.001,0.314,0.001,0.004,0.001,0.006,0.0,0.035,0.0,0.021,0.038,0.009,0.018,0.029,0.0,0.034,0.0,0.0,0.0,0.016,0.003,0.002,0.013,0.011,0.0,0.0,0.0,0.0,0.066,0.001,0.0,1.0
0.02,0.0,0.014,0.0,0.0,0.015,0.58,0.0,0.041,0.021,0.745,0.038,0.039,0.026,0.043,0.017,0.381,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.022,0.004,0.002,0.061,0.0,0.079,0.0,0.002,0.0,0.002,0.0,0.011,0.0,0.037,0.031,0.0,0.005,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,1.0
0.038,0.0,0.046,0.0,0.0,0.029,0.643,0.033,0.056,0.001,0.388,0.001,0.005,0.001,0.007,0.0,0.048,0.0,0.051,0.077,0.024,0.042,0.087,0.008,0.015,0.032,0.033,0.053,0.0,0.009,0.002,0.011,0.01,0.2,0.0,0.0,0.0,0.114,0.001,0.0,1.0
0.017,0.0,0.043,0.0,0.0,0.028,0.158,0.033,0.011,0.001,0.264,0.001,0.003,0.001,0.005,0.0,0.044,0.0,0.019,0.04,0.007,0.019,0.094,0.0,0.004,0.008,0.0,0.0,0.0,0.024,0.013,0.001,0.034,0.007,0.0,0.0,0.0,0.075,0.001,0.0,1.0
0.025,0.0,0.021,0.0,0.0,0.017,0.835,0.0,0.068,0.005,0.549,0.008,0.021,0.006,0.024,0.003,0.117,0.001,0.103,0.051,0.01,0.032,0.066,0.005,0.068,0.0,0.021,0.0,0.018,0.0,0.007,0.033,0.0,0.032,0.0,0.0,0.0,0.086,0.001,0.0,1.0
0.011,0.0,0.014,0.0,0.0,0.009,0.5,0.0,0.039,0.009,0.49,0.014,0.021,0.01,0.024,0.006,0.179,0.003,0.074,0.09,0.02,0.032,0.0,0.042,0.0,0.0,0.09,0.0,0.0,0.008,0.013,0.042,0.0,0.09,0.0,0.0,0.0,0.074,0.001,0.0,1.0
0.066,0.0,0.153,0.0,0.0,0.203,0.5,0.022,0.206,0.005,0.669,0.009,0.018,0.006,0.022,0.004,0.179,0.002,0.093,0.07,0.046,0.039,0.067,0.028,0.083,0.058,0.021,0.0,0.019,0.004,0.006,0.024,0.041,0.104,0.0,0.0,0.0,0.26,0.001,0.0,1.0
0.034,0.0,0.061,0.0,0.0,0.124,0.734,0.001,0.095,0.006,0.51,0.01,0.014,0.007,0.016,0.004,0.194,0.002,0.115,0.049,0.157,0.08,0.013,0.097,0.004,0.0,0.004,0.1,0.0,0.06,0.015,0.071,0.107,0.107,0.0,0.0,0.0,0.159,0.001,0.0,1.0
0.132,0.0,0.123,0.0,0.0,0.316,0.515,0.003,0.328,0.012,0.69,0.022,0.024,0.015,0.028,0.009,0.334,0.008,0.311,0.165,0.148,0.118,0.073,0.087,0.115,0.096,0.056,0.082,0.053,0.05,0.014,0.099,0.023,0.2,0.0,0.0,0.0,0.442,0.002,0.0,1.0
0.014,0.0,0.007,0.0,0.0,0.004,0.5,0.0,0.041,0.018,0.608,0.026,0.019,0.021,0.022,0.012,0.454,0.014,0.086,0.051,0.022,0.024,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.063,0.0,0.0,0.0,0.067,0.001,0.0,1.0
0.107,0.0,0.098,0.0,0.0,0.167,0.707,0.006,0.243,0.006,0.608,0.01,0.019,0.007,0.022,0.004,0.174,0.002,0.106,0.076,0.043,0.05,0.085,0.043,0.072,0.014,0.033,0.0,0.011,0.001,0.018,0.051,0.016,0.053,0.0,0.0,0.0,0.143,0.001,0.0,1.0
