@relation jena_jena-3.13.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.009,0.0,0.008,0.022,0.333,0.001,0.5,0.001,0.043,0.023,0.267,0.02,0.037,0.022,0.045,0.014,0.135,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.5,0.001,0.0,0.001,0.065,0.023,0.267,0.02,0.037,0.022,0.045,0.014,0.135,0.003,0.083,0.019,0.0,0.004,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.0,0.043,0.0,0.001,0.0,0.015,0.217,0.002,0.05,0.002,0.011,0.002,0.013,0.001,0.01,0.0,0.042,0.019,0.0,0.001,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,-1.0
0.0,0.0,0.039,0.043,0.167,0.003,0.0,0.0,0.217,0.003,0.067,0.003,0.012,0.003,0.014,0.001,0.016,0.0,0.042,0.019,0.0,0.003,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,-1.0
0.0,0.0,0.019,0.0,0.167,0.002,0.0,0.0,0.13,0.002,0.083,0.002,0.009,0.002,0.012,0.001,0.023,0.0,0.081,0.019,0.023,0.004,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.002,0.022,0.001,0.05,0.001,0.006,0.001,0.008,0.001,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.081,0.063,0.416,0.0,0.333,0.098,0.64,0.367,0.5,0.168,0.633,0.128,0.247,0.156,0.261,0.128,0.278,0.061,0.088,0.049,0.045,0.008,0.132,0.002,0.157,0.0,0.057,0.001,0.008,0.0,0.0,0.002,0.007,0.02,0.0,0.0,0.0,0.019,0.001,0.006,1.0
0.0,0.0,0.004,0.043,0.0,0.001,0.0,0.001,0.0,0.0,0.033,0.001,0.005,0.0,0.006,0.0,0.003,0.0,0.0,0.019,0.0,0.001,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,-1.0
0.004,0.0,0.016,0.0,0.167,0.006,0.5,0.003,0.022,0.008,0.433,0.007,0.029,0.008,0.042,0.005,0.089,0.001,0.055,0.077,0.057,0.017,0.088,0.003,0.333,0.066,0.074,0.028,0.0,0.001,0.017,0.009,0.027,0.152,0.0,0.0,0.0,0.023,0.0,0.0,-1.0
0.004,0.0,0.008,0.0,0.167,0.002,0.5,0.0,0.043,0.004,0.233,0.004,0.018,0.004,0.025,0.002,0.05,0.0,0.083,0.038,0.037,0.008,0.044,0.0,0.333,0.0,0.0,0.042,0.0,0.001,0.0,0.003,0.02,0.091,0.0,0.0,0.0,0.019,0.0,0.0,-1.0
0.004,0.0,0.016,0.0,0.5,0.002,1.0,0.0,0.0,0.002,0.133,0.002,0.008,0.002,0.012,0.001,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.043,0.003,0.133,0.003,0.013,0.003,0.017,0.001,0.026,0.0,0.167,0.019,0.146,0.008,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,-1.0
0.0,0.0,0.027,0.0,0.0,0.006,0.0,0.0,0.043,0.013,0.183,0.009,0.028,0.012,0.033,0.007,0.058,0.001,0.107,0.019,0.07,0.007,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,-1.0
0.009,0.005,0.121,0.0,0.0,0.036,0.845,0.032,0.326,0.073,0.583,0.057,0.109,0.068,0.125,0.05,0.26,0.022,0.101,0.056,0.097,0.009,0.162,0.003,0.24,0.01,0.047,0.0,0.005,0.001,0.001,0.004,0.021,0.076,0.0,0.0,0.0,0.027,0.0,0.009,1.0
0.004,0.0,0.027,0.0,0.0,0.004,0.69,0.001,0.065,0.005,0.217,0.004,0.016,0.005,0.022,0.002,0.05,0.0,0.021,0.025,0.008,0.004,0.059,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.004,0.0,0.043,0.0,0.0,0.006,0.96,0.001,0.065,0.013,0.233,0.011,0.032,0.013,0.039,0.007,0.076,0.001,0.068,0.023,0.069,0.005,0.08,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.016,0.0,0.0,0.0,0.011,0.0,0.0,-1.0
0.004,0.0,0.047,0.0,0.0,0.006,0.73,0.001,0.109,0.007,0.233,0.006,0.024,0.007,0.031,0.004,0.053,0.0,0.027,0.021,0.02,0.004,0.088,0.0,0.015,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.007,0.0,0.0,1.0
0.004,0.0,0.035,0.0,0.0,0.004,0.7,0.001,0.109,0.007,0.217,0.006,0.024,0.007,0.03,0.004,0.05,0.0,0.037,0.022,0.024,0.004,0.088,0.0,0.022,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.004,0.0,0.019,0.0,0.0,0.003,0.75,0.001,0.087,0.004,0.167,0.005,0.019,0.004,0.024,0.002,0.037,0.0,0.042,0.019,0.018,0.005,0.044,0.001,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,-1.0
0.004,0.0,0.039,0.0,0.0,0.005,0.725,0.001,0.109,0.007,0.233,0.006,0.022,0.007,0.029,0.004,0.055,0.0,0.032,0.021,0.019,0.004,0.078,0.0,0.055,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.004,0.0,0.058,0.0,0.0,0.007,0.72,0.003,0.087,0.009,0.267,0.007,0.025,0.009,0.033,0.005,0.067,0.001,0.019,0.021,0.017,0.004,0.081,0.0,0.038,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.0,0.0,-1.0
0.009,0.0,0.031,0.0,0.0,0.005,0.665,0.001,0.087,0.008,0.3,0.007,0.025,0.007,0.034,0.004,0.07,0.001,0.042,0.022,0.028,0.004,0.075,0.0,0.048,0.0,0.016,0.0,0.0,0.0,0.0,0.001,0.006,0.013,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.002,0.0,0.002,0.043,0.002,0.117,0.002,0.01,0.002,0.013,0.001,0.023,0.0,0.062,0.019,0.024,0.004,0.044,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.013,0.0,0.016,0.0,0.0,0.018,0.625,0.006,0.152,0.045,0.467,0.041,0.074,0.044,0.087,0.03,0.221,0.011,0.146,0.137,0.189,0.021,0.231,0.016,0.313,0.0,0.028,0.0,0.042,0.001,0.0,0.017,0.035,0.114,0.0,0.0,0.0,0.055,0.0,0.0,-1.0
0.009,0.0,0.039,0.0,0.0,0.008,0.68,0.003,0.152,0.011,0.333,0.01,0.032,0.011,0.042,0.007,0.09,0.001,0.046,0.03,0.035,0.006,0.097,0.001,0.093,0.0,0.049,0.0,0.0,0.0,0.0,0.002,0.004,0.02,0.0,0.0,0.0,0.019,0.0,0.0,-1.0
0.004,0.0,0.027,0.0,0.0,0.004,0.69,0.002,0.087,0.005,0.267,0.005,0.017,0.005,0.025,0.003,0.062,0.0,0.035,0.022,0.016,0.005,0.073,0.0,0.055,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.007,0.015,0.0,0.0,0.0,0.009,0.0,0.0,-1.0
0.0,0.0,0.043,0.0,0.0,0.001,0.0,0.011,0.239,0.003,0.05,0.002,0.011,0.003,0.012,0.001,0.013,0.0,0.042,0.019,0.0,0.001,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,-1.0
0.022,0.009,0.315,0.0,0.0,0.141,0.645,0.1,0.283,0.29,0.783,0.228,0.333,0.272,0.35,0.235,0.45,0.178,0.115,0.08,0.128,0.014,0.218,0.005,0.28,0.01,0.057,0.005,0.009,0.002,0.006,0.006,0.037,0.084,0.0,0.0,0.0,0.035,0.0,0.001,1.0
0.004,0.0,0.008,0.0,0.0,0.001,0.5,0.0,0.043,0.004,0.133,0.004,0.018,0.004,0.022,0.002,0.029,0.0,0.083,0.019,0.024,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,-1.0
0.013,0.0,0.074,0.0,0.0,0.014,0.76,0.001,0.174,0.033,0.383,0.026,0.076,0.031,0.087,0.021,0.113,0.004,0.13,0.02,0.07,0.006,0.011,0.003,0.037,0.008,0.0,0.0,0.0,0.002,0.001,0.004,0.0,0.004,0.0,0.0,0.0,0.019,0.0,0.0,-1.0
0.0,0.0,0.039,0.0,0.0,0.007,0.0,0.001,0.087,0.011,0.3,0.008,0.031,0.01,0.039,0.006,0.072,0.001,0.108,0.019,0.057,0.005,0.007,0.002,0.028,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,-1.0
0.009,0.0,0.004,0.0,0.0,0.002,0.5,0.001,0.13,0.006,0.233,0.006,0.026,0.006,0.033,0.003,0.047,0.0,0.146,0.019,0.098,0.009,0.044,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,-1.0
0.027,0.009,0.019,0.0,0.0,0.009,0.5,0.005,0.13,0.011,0.317,0.01,0.027,0.011,0.036,0.006,0.102,0.001,0.074,0.028,0.027,0.005,0.039,0.001,0.093,0.0,0.024,0.0,0.0,0.0,0.0,0.002,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,-1.0
0.013,0.0,0.012,0.0,0.0,0.004,0.835,0.001,0.087,0.008,0.433,0.008,0.03,0.008,0.043,0.005,0.092,0.001,0.125,0.057,0.061,0.013,0.044,0.005,0.25,0.1,0.056,0.042,0.0,0.002,0.006,0.009,0.04,0.091,0.0,0.0,0.0,0.036,0.0,0.0,-1.0
0.022,0.0,0.012,0.0,0.0,0.009,0.5,0.002,0.065,0.012,0.4,0.013,0.041,0.013,0.053,0.008,0.106,0.002,0.062,0.067,0.049,0.015,0.088,0.004,0.25,0.0,0.111,0.062,0.0,0.001,0.0,0.004,0.01,0.045,0.0,0.0,0.0,0.037,0.0,0.0,-1.0
0.009,0.0,0.078,0.0,0.167,0.018,0.5,0.003,0.087,0.031,0.467,0.021,0.064,0.027,0.077,0.018,0.128,0.004,0.06,0.057,0.067,0.008,0.215,0.001,0.042,0.0,0.056,0.004,0.021,0.0,0.002,0.001,0.008,0.05,0.0,0.0,0.0,0.018,0.0,0.0,-1.0
0.0,0.0,0.008,0.022,0.0,0.001,0.0,0.0,0.0,0.001,0.033,0.001,0.005,0.001,0.006,0.0,0.004,0.0,0.0,0.019,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,-1.0
0.004,0.0,0.0,0.0,0.0,0.002,0.5,0.001,0.152,0.006,0.2,0.007,0.024,0.007,0.029,0.004,0.055,0.0,0.146,0.019,0.11,0.007,0.0,0.005,0.25,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.067,0.001,0.009,0.001,0.011,0.001,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.066,0.0,0.0,0.007,0.0,0.0,0.0,0.023,0.25,0.015,0.035,0.02,0.043,0.012,0.095,0.002,0.11,0.019,0.024,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.003,0.0,0.0,0.043,0.008,0.267,0.007,0.024,0.007,0.032,0.004,0.064,0.001,0.125,0.057,0.22,0.022,0.0,0.018,0.0,0.4,0.0,0.0,0.0,0.012,0.013,0.018,0.0,0.091,0.0,0.0,0.3,0.042,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.002,0.0,0.0,0.087,0.007,0.367,0.007,0.027,0.008,0.038,0.004,0.082,0.001,0.125,0.067,0.061,0.008,0.088,0.003,0.25,0.0,0.278,0.0,0.0,0.002,0.045,0.003,0.04,0.091,0.0,0.0,0.0,0.023,0.0,0.0,-1.0
0.004,0.0,0.012,0.0,0.0,0.006,0.9,0.0,0.13,0.015,0.333,0.017,0.053,0.016,0.062,0.01,0.092,0.002,0.196,0.066,0.136,0.012,0.088,0.006,0.262,0.0,0.063,0.0,0.024,0.002,0.007,0.006,0.023,0.091,0.0,0.0,0.087,0.042,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.002,0.0,0.0,0.043,0.005,0.217,0.005,0.024,0.005,0.03,0.003,0.04,0.0,0.083,0.077,0.171,0.014,0.088,0.01,0.333,0.0,0.111,0.0,0.0,0.002,0.0,0.01,0.04,0.091,0.0,0.0,0.0,0.019,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.083,0.002,0.009,0.002,0.012,0.001,0.023,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.003,0.0,0.0,0.087,0.007,0.35,0.007,0.03,0.007,0.04,0.004,0.073,0.001,0.146,0.067,0.073,0.012,0.0,0.003,0.25,0.0,0.167,0.0,0.0,0.002,0.032,0.003,0.04,0.091,0.0,0.0,0.0,0.033,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.002,0.0,0.0,0.087,0.007,0.333,0.007,0.024,0.007,0.034,0.004,0.084,0.001,0.146,0.067,0.073,0.007,0.044,0.004,0.25,0.0,0.278,0.0,0.0,0.002,0.051,0.005,0.04,0.091,0.0,0.0,0.0,0.027,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.009,0.0,0.008,0.0,0.0,0.003,0.5,0.0,0.043,0.008,0.3,0.009,0.031,0.009,0.04,0.005,0.076,0.001,0.208,0.105,0.073,0.013,0.044,0.009,0.5,0.0,0.389,0.0,0.083,0.001,0.038,0.014,0.02,0.136,0.0,0.0,0.0,0.046,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.083,0.002,0.008,0.002,0.011,0.001,0.023,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.002,0.0,0.0,0.087,0.008,0.383,0.008,0.028,0.008,0.039,0.005,0.091,0.001,0.062,0.048,0.049,0.008,0.088,0.003,0.083,0.0,0.111,0.0,0.0,0.001,0.038,0.003,0.02,0.045,0.0,0.0,0.0,0.019,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.002,0.0,0.0,0.087,0.007,0.383,0.007,0.027,0.008,0.039,0.004,0.085,0.001,0.125,0.057,0.073,0.008,0.088,0.003,0.25,0.0,0.167,0.0,0.0,0.002,0.045,0.003,0.04,0.091,0.0,0.0,0.0,0.023,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.083,0.002,0.01,0.002,0.012,0.001,0.022,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.083,0.002,0.01,0.002,0.012,0.001,0.022,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.065,0.003,0.25,0.004,0.018,0.004,0.025,0.002,0.055,0.0,0.104,0.029,0.024,0.004,0.044,0.0,0.25,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.02,0.045,0.0,0.0,0.0,0.016,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.083,0.002,0.01,0.002,0.012,0.001,0.022,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.083,0.002,0.01,0.002,0.012,0.001,0.022,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.008,0.022,0.0,0.001,0.0,0.0,0.043,0.002,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.002,0.0,0.0,0.087,0.007,0.367,0.007,0.027,0.008,0.038,0.004,0.082,0.001,0.125,0.067,0.061,0.008,0.088,0.003,0.25,0.0,0.278,0.0,0.0,0.002,0.045,0.003,0.04,0.091,0.0,0.0,0.0,0.023,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.006,0.3,0.007,0.02,0.007,0.029,0.004,0.088,0.001,0.104,0.057,0.061,0.005,0.088,0.0,0.25,0.0,0.222,0.0,0.0,0.001,0.071,0.0,0.04,0.091,0.0,0.0,0.0,0.026,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.083,0.002,0.01,0.002,0.012,0.001,0.022,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.003,0.0,0.0,0.087,0.008,0.367,0.008,0.028,0.008,0.039,0.005,0.084,0.001,0.062,0.048,0.049,0.009,0.088,0.004,0.083,0.0,0.167,0.0,0.0,0.001,0.038,0.005,0.02,0.045,0.0,0.0,0.0,0.021,0.0,0.0,-1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.043,0.002,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,-1.0
0.0,0.0,0.004,0.022,0.0,0.001,0.0,0.0,0.022,0.001,0.067,0.002,0.008,0.002,0.01,0.001,0.018,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,-1.0
0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.067,0.002,0.009,0.002,0.011,0.001,0.019,0.0,0.083,0.019,0.024,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,-1.0
