@relation nifi_rel-nifi-0.6.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.012,0.0,0.006,0.0,0.0,0.006,0.5,0.003,0.05,0.013,0.423,0.018,0.055,0.015,0.065,0.01,0.118,0.002,0.1,0.08,0.048,0.051,0.091,0.037,0.096,0.082,0.039,0.0,0.0,0.0,0.015,0.026,0.0,0.047,0.0,0.0,0.0,0.139,0.002,0.0,-1.0
0.087,0.077,0.009,0.0,0.0,0.028,0.715,0.0,0.066,0.071,0.673,0.084,0.19,0.076,0.204,0.061,0.253,0.019,0.164,0.163,0.146,0.108,0.065,0.085,0.123,0.108,0.0,0.0,0.228,0.006,0.088,0.069,0.0,0.081,0.056,0.0,0.0,0.184,0.002,0.026,-1.0
0.006,0.0,0.0,0.0,0.0,0.002,0.5,0.003,0.008,0.004,0.288,0.005,0.019,0.004,0.026,0.003,0.069,0.0,0.2,0.048,0.041,0.054,0.0,0.074,0.286,0.0,0.0,0.2,0.0,0.013,0.0,0.051,0.0,0.143,0.0,0.0,0.0,0.164,0.004,0.0,-1.0
0.035,0.012,0.006,0.0,0.0,0.012,0.5,0.003,0.0,0.016,0.538,0.014,0.048,0.015,0.062,0.01,0.126,0.002,0.1,0.476,0.286,0.277,0.182,0.148,0.286,0.0,0.353,0.2,0.0,0.145,0.265,0.128,0.0,0.286,0.0,0.0,0.0,0.327,0.001,0.0,-1.0
0.0,0.0,0.009,0.0,0.0,0.01,0.0,0.0,0.033,0.012,0.173,0.013,0.027,0.013,0.031,0.007,0.084,0.001,0.217,0.048,0.177,0.098,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.018,0.088,0.043,0.0,0.0,0.0,0.0,0.0,0.145,0.001,0.0,-1.0
0.012,0.0,0.036,0.0,0.0,0.048,0.68,0.0,0.083,0.058,0.385,0.062,0.075,0.059,0.083,0.04,0.288,0.014,0.314,0.054,0.149,0.151,0.052,0.1,0.101,0.0,0.0,0.0,0.0,0.062,0.132,0.073,0.0,0.02,0.0,0.0,0.0,0.157,0.001,0.0,-1.0
0.012,0.0,0.024,0.0,0.0,0.014,0.72,0.003,0.033,0.058,0.385,0.062,0.075,0.059,0.083,0.04,0.288,0.014,0.1,0.061,0.003,0.045,0.078,0.005,0.367,0.0,0.0,0.0,0.0,0.002,0.0,0.026,0.0,0.041,0.0,0.0,0.0,0.088,0.001,0.0,-1.0
0.0,0.0,0.003,0.0,0.0,0.002,0.0,0.0,0.025,0.003,0.135,0.003,0.012,0.003,0.015,0.002,0.029,0.0,0.2,0.048,0.122,0.063,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.026,0.044,0.026,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.029,0.0,0.052,0.0,0.0,0.122,0.685,0.0,0.074,0.164,0.423,0.164,0.157,0.164,0.164,0.126,0.406,0.061,0.326,0.048,0.243,0.246,0.012,0.23,0.047,0.0,0.0,0.0,0.0,0.114,0.159,0.159,0.119,0.0,0.132,0.0,0.0,0.233,0.001,0.0,-1.0
0.017,0.006,0.024,0.0,0.0,0.03,0.5,0.01,0.008,0.024,0.481,0.02,0.047,0.022,0.059,0.014,0.172,0.003,0.059,0.082,0.061,0.061,0.033,0.024,0.039,0.022,0.042,0.0,0.048,0.005,0.024,0.021,0.013,0.079,0.0,0.0,0.0,0.088,0.001,0.0,-1.0
0.0,0.0,0.015,0.0,0.0,0.025,0.0,0.0,0.025,0.028,0.404,0.024,0.037,0.026,0.047,0.016,0.221,0.004,0.21,0.162,0.114,0.15,0.0,0.074,0.0,0.3,0.024,0.2,0.035,0.103,0.229,0.051,0.0,0.114,0.0,0.0,0.0,0.078,0.003,0.055,-1.0
0.0,0.0,0.021,0.0,0.0,0.026,0.0,0.0,0.033,0.031,0.173,0.034,0.032,0.032,0.035,0.019,0.19,0.004,0.222,0.048,0.187,0.115,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.019,0.101,0.048,0.0,0.0,0.0,0.0,0.0,0.138,0.001,0.0,-1.0
0.0,0.0,0.015,0.0,0.0,0.025,0.0,0.0,0.041,0.041,0.327,0.036,0.051,0.039,0.059,0.025,0.21,0.006,0.31,0.067,0.208,0.156,0.0,0.156,0.0,0.05,0.0,0.0,0.0,0.155,0.168,0.108,0.0,0.057,0.0,0.0,0.0,0.16,0.001,0.0,-1.0
0.023,0.0,0.043,0.0,0.0,0.035,0.635,0.0,0.058,0.044,0.442,0.046,0.066,0.044,0.076,0.03,0.269,0.01,0.194,0.053,0.131,0.083,0.01,0.049,0.127,0.0,0.013,0.0,0.019,0.054,0.064,0.04,0.0,0.0,0.0,0.0,0.0,0.111,0.001,0.0,-1.0
0.012,0.0,0.024,0.0,0.0,0.013,0.61,0.007,0.017,0.044,0.442,0.046,0.066,0.044,0.076,0.03,0.269,0.01,0.134,0.063,0.034,0.045,0.075,0.0,0.31,0.0,0.0,0.0,0.03,0.007,0.0,0.004,0.0,0.047,0.0,0.0,0.0,0.111,0.001,0.0,-1.0
0.017,0.0,0.006,0.0,0.0,0.01,0.75,0.003,0.025,0.012,0.5,0.013,0.043,0.013,0.056,0.008,0.126,0.001,0.1,0.071,0.077,0.067,0.045,0.028,0.143,0.062,0.0,0.05,0.0,0.023,0.0,0.032,0.0,0.071,0.0,0.0,0.0,0.102,0.002,0.0,-1.0
0.0,0.0,0.033,0.0,0.0,0.045,0.0,0.0,0.033,0.068,0.327,0.07,0.058,0.069,0.065,0.045,0.364,0.02,0.278,0.048,0.217,0.125,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.093,0.152,0.061,0.0,0.0,0.0,0.0,0.0,0.145,0.001,0.0,-1.0
0.012,0.0,0.003,0.0,0.0,0.007,0.5,0.003,0.0,0.003,0.231,0.004,0.014,0.003,0.019,0.002,0.051,0.0,0.05,0.048,0.01,0.027,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.095,0.002,0.0,-1.0
0.029,0.0,0.033,0.0,0.0,0.037,0.635,0.0,0.041,0.049,0.538,0.057,0.121,0.052,0.133,0.039,0.218,0.01,0.15,0.074,0.1,0.088,0.016,0.064,0.039,0.022,0.011,0.072,0.048,0.034,0.056,0.051,0.026,0.064,0.0,0.0,0.0,0.174,0.002,0.016,-1.0
0.0,0.0,0.006,0.0,0.0,0.005,0.0,0.0,0.0,0.049,0.538,0.057,0.121,0.052,0.133,0.039,0.218,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.003,0.0,0.0,0.015,0.0,0.0,0.025,0.019,0.404,0.017,0.037,0.018,0.047,0.011,0.161,0.002,0.35,0.286,0.327,0.456,0.0,0.296,0.0,0.5,0.353,0.0,0.0,0.342,0.706,0.231,0.143,0.286,0.0,0.0,0.0,0.264,0.001,0.0,-1.0
0.0,0.0,0.009,0.0,0.0,0.006,0.0,0.0,0.033,0.008,0.231,0.009,0.031,0.008,0.036,0.005,0.06,0.0,0.125,0.048,0.071,0.047,0.0,0.028,0.071,0.0,0.0,0.0,0.0,0.03,0.022,0.019,0.0,0.0,0.0,0.0,0.0,0.089,0.001,0.0,-1.0
0.006,0.0,0.015,0.0,0.0,0.045,0.9,0.0,0.033,0.057,0.596,0.057,0.065,0.057,0.08,0.038,0.435,0.02,0.225,0.167,0.24,0.32,0.0,0.157,0.036,0.312,0.147,0.0,0.0,0.122,0.684,0.16,0.018,0.143,0.0,0.0,0.0,0.205,0.001,0.0,-1.0
0.006,0.0,0.006,0.0,0.333,0.003,0.5,0.0,0.0,0.057,0.596,0.057,0.065,0.057,0.08,0.038,0.435,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.041,0.0,0.006,0.0,0.0,0.008,1.0,0.0,0.033,0.011,0.25,0.012,0.032,0.011,0.038,0.007,0.082,0.001,0.25,0.048,0.143,0.085,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.007,0.066,0.038,0.0,0.0,0.0,0.0,0.0,0.095,0.001,0.091,-1.0
0.0,0.0,0.006,0.0,0.0,0.007,0.0,0.0,0.033,0.011,0.25,0.013,0.028,0.012,0.034,0.007,0.105,0.001,0.3,0.048,0.173,0.103,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.013,0.926,0.09,0.0,0.0,0.0,0.0,0.0,0.145,0.001,0.0,-1.0
0.047,0.024,0.064,0.0,0.0,0.086,0.815,0.0,0.099,0.098,0.577,0.103,0.115,0.1,0.128,0.073,0.447,0.039,0.168,0.05,0.118,0.136,0.026,0.098,0.05,0.0,0.007,0.012,0.0,0.046,0.12,0.071,0.042,0.009,0.024,0.0,0.0,0.166,0.001,0.0,-1.0
0.012,0.0,0.021,0.0,0.0,0.007,0.855,0.003,0.017,0.098,0.577,0.103,0.115,0.1,0.128,0.073,0.447,0.039,0.16,0.048,0.008,0.029,0.073,0.0,0.514,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.001,0.0,-1.0
0.023,0.018,0.012,0.0,0.333,0.011,0.95,0.003,0.025,0.098,0.577,0.103,0.115,0.1,0.128,0.073,0.447,0.039,0.07,0.048,0.008,0.027,0.091,0.0,0.171,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.004,0.0,-1.0
0.017,0.006,0.064,0.0,0.0,0.139,0.595,0.0,0.041,0.192,0.462,0.206,0.106,0.197,0.116,0.142,0.803,0.135,0.306,0.053,0.308,0.212,0.0,0.224,0.007,0.028,0.0,0.358,0.0,0.154,0.1,0.157,0.008,0.256,0.0,0.0,0.0,0.374,0.001,0.0,-1.0
0.006,0.0,0.009,0.0,0.0,0.006,0.835,0.0,0.0,0.192,0.462,0.206,0.106,0.197,0.116,0.142,0.803,0.135,0.05,0.095,0.061,0.098,0.091,0.037,0.0,0.0,0.0,0.2,0.0,0.053,0.0,0.026,0.143,0.143,0.0,0.0,0.0,0.082,0.001,0.0,-1.0
0.006,0.0,0.024,0.0,0.0,0.027,0.5,0.0,0.033,0.009,0.212,0.01,0.026,0.009,0.031,0.005,0.072,0.001,0.25,0.048,0.199,0.102,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.069,0.072,0.058,0.0,0.0,0.0,0.0,0.0,0.243,0.001,0.0,-1.0
0.023,0.0,0.064,0.0,0.0,0.108,0.5,0.0,0.033,0.109,0.577,0.099,0.107,0.105,0.12,0.076,0.46,0.042,0.215,0.086,0.171,0.125,0.017,0.129,0.096,0.175,0.0,0.0,0.026,0.099,0.121,0.097,0.048,0.09,0.0,0.0,0.0,0.22,0.001,0.0,-1.0
0.0,0.0,0.049,0.0,0.0,0.058,0.0,0.0,0.033,0.1,0.423,0.108,0.077,0.103,0.087,0.07,0.53,0.045,0.244,0.048,0.24,0.111,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.109,0.045,0.0,0.0,0.0,0.0,0.31,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.026,0.0,0.0,0.025,0.033,0.288,0.029,0.031,0.032,0.038,0.019,0.244,0.006,0.25,0.048,0.153,0.199,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.105,0.287,0.051,0.0,0.0,0.0,0.0,0.0,0.109,0.001,0.0,-1.0
0.0,0.0,0.009,0.0,0.0,0.009,0.0,0.0,0.025,0.013,0.212,0.013,0.032,0.013,0.036,0.008,0.08,0.001,0.2,0.048,0.157,0.089,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.079,0.074,0.034,0.0,0.0,0.0,0.0,0.0,0.124,0.001,0.0,-1.0
0.012,0.0,0.03,0.0,0.0,0.044,0.8,0.0,0.041,0.057,0.327,0.061,0.05,0.059,0.058,0.037,0.364,0.016,0.42,0.062,0.284,0.133,0.0,0.185,0.0,0.0,0.035,0.0,0.0,0.021,0.15,0.141,0.007,0.0,0.0,0.0,0.0,0.282,0.001,0.0,-1.0
0.023,0.0,0.055,0.0,0.0,0.101,0.72,0.0,0.041,0.144,0.404,0.15,0.095,0.146,0.104,0.103,0.58,0.071,0.25,0.056,0.18,0.169,0.0,0.097,0.0,0.042,0.0,0.0,0.011,0.106,0.382,0.067,0.012,0.024,0.0,0.0,0.0,0.17,0.001,0.0,-1.0
0.012,0.0,0.021,0.0,0.0,0.019,0.645,0.0,0.033,0.026,0.327,0.029,0.049,0.027,0.057,0.017,0.172,0.004,0.215,0.054,0.131,0.08,0.0,0.048,0.02,0.035,0.0,0.0,0.0,0.022,0.063,0.048,0.0,0.02,0.0,0.0,0.0,0.138,0.001,0.0,-1.0
0.023,0.0,0.049,0.0,0.0,0.095,0.565,0.0,0.033,0.128,0.5,0.114,0.092,0.122,0.104,0.086,0.544,0.056,0.16,0.066,0.226,0.18,0.005,0.016,0.019,0.032,0.007,0.0,0.011,0.108,0.289,0.051,0.018,0.036,0.024,0.0,0.0,0.143,0.001,0.114,-1.0
0.0,0.0,0.003,0.0,0.0,0.002,0.0,0.0,0.025,0.004,0.192,0.005,0.021,0.005,0.026,0.003,0.042,0.0,0.2,0.048,0.122,0.063,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.026,0.044,0.026,0.0,0.0,0.0,0.0,0.0,0.118,0.001,0.0,-1.0
0.006,0.0,0.04,0.0,0.0,0.069,0.73,0.0,0.033,0.118,0.404,0.096,0.07,0.109,0.079,0.074,0.499,0.044,0.238,0.048,0.177,0.162,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.206,0.075,0.077,0.011,0.0,0.0,0.0,0.0,0.134,0.001,0.0,-1.0
0.006,0.0,0.006,0.0,0.0,0.004,1.0,0.003,0.0,0.003,0.25,0.004,0.016,0.003,0.023,0.002,0.045,0.0,0.0,0.048,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.001,0.0,-1.0
0.0,0.0,0.036,0.0,0.0,0.069,0.0,0.0,0.041,0.102,0.308,0.108,0.052,0.104,0.059,0.067,0.592,0.047,0.346,0.048,0.231,0.177,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.067,1.0,0.094,0.0,0.0,0.0,0.0,0.0,0.156,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.016,0.0,0.0,0.033,0.024,0.327,0.025,0.042,0.025,0.05,0.015,0.177,0.003,0.238,0.071,0.179,0.123,0.0,0.083,0.0,0.0,0.0,0.1,0.0,0.079,0.066,0.058,0.0,0.036,0.0,0.0,0.0,0.209,0.001,0.0,-1.0
0.006,0.0,0.043,0.0,0.0,0.072,0.895,0.0,0.066,0.102,0.635,0.108,0.143,0.104,0.157,0.079,0.412,0.039,0.322,0.092,0.23,0.157,0.0,0.14,0.0,0.108,0.016,0.0,0.0,0.063,0.123,0.114,0.051,0.041,0.0,0.0,0.0,0.255,0.001,0.045,-1.0
0.0,0.0,0.055,0.0,0.0,0.111,0.0,0.003,0.05,0.165,0.577,0.161,0.133,0.164,0.145,0.123,0.611,0.089,0.244,0.068,0.304,0.179,0.005,0.226,0.0,0.04,0.0,0.032,0.0,0.139,0.204,0.158,0.079,0.053,0.0,0.0,0.0,0.241,0.002,0.019,-1.0
0.0,0.0,0.027,0.0,0.0,0.049,0.0,0.0,0.025,0.069,0.346,0.068,0.053,0.068,0.061,0.044,0.403,0.021,0.306,0.058,0.345,0.167,0.01,0.181,0.0,0.028,0.0,0.0,0.0,0.048,0.113,0.125,0.0,0.016,0.0,0.0,0.0,0.192,0.001,0.0,-1.0
0.029,0.0,0.073,0.0,0.0,0.064,0.74,0.0,0.058,0.078,0.462,0.074,0.075,0.076,0.086,0.052,0.404,0.025,0.215,0.068,0.154,0.114,0.019,0.082,0.101,0.0,0.008,0.0,0.0,0.069,0.101,0.064,0.0,0.03,0.0,0.0,0.0,0.141,0.001,0.0,-1.0
0.029,0.0,0.046,0.0,0.333,0.021,0.845,0.003,0.017,0.078,0.462,0.074,0.075,0.076,0.086,0.052,0.404,0.025,0.042,0.044,0.003,0.068,0.045,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.032,0.0,0.0,0.089,0.001,0.0,-1.0
0.145,0.0,0.046,0.0,0.0,0.149,0.5,0.003,0.058,0.169,0.635,0.168,0.159,0.168,0.173,0.13,0.579,0.089,0.159,0.092,0.235,0.262,0.005,0.185,0.009,0.045,0.014,0.0,0.0,0.06,0.156,0.167,0.235,0.093,0.0,0.0,0.0,0.231,0.002,0.0,-1.0
0.029,0.0,0.018,0.0,0.0,0.029,0.5,0.0,0.074,0.031,0.538,0.033,0.085,0.032,0.097,0.023,0.179,0.005,0.188,0.083,0.097,0.097,0.012,0.065,0.071,0.062,0.0,0.05,0.0,0.039,0.077,0.061,0.018,0.036,0.0,0.0,0.0,0.117,0.001,0.25,-1.0
0.134,0.0,0.055,0.0,0.0,0.125,0.645,0.0,0.116,0.135,0.731,0.139,0.147,0.136,0.164,0.104,0.584,0.072,0.396,0.115,0.349,0.223,0.015,0.253,0.083,0.105,0.009,0.116,0.0,0.046,0.228,0.194,0.041,0.154,0.032,0.0,0.0,0.288,0.001,0.273,-1.0
0.023,0.0,0.006,0.0,0.0,0.01,0.5,0.003,0.0,0.135,0.731,0.139,0.147,0.136,0.164,0.104,0.584,0.072,0.05,0.238,0.265,0.197,0.0,0.148,0.0,0.5,0.0,0.2,0.0,0.026,0.044,0.103,0.0,0.429,0.0,0.0,0.0,0.182,0.001,0.182,-1.0
0.023,0.0,0.006,0.0,0.0,0.01,0.5,0.0,0.0,0.135,0.731,0.139,0.147,0.136,0.164,0.104,0.584,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.023,0.0,0.006,0.0,0.0,0.01,0.5,0.0,0.0,0.135,0.731,0.139,0.147,0.136,0.164,0.104,0.584,0.072,0.05,0.238,0.265,0.197,0.0,0.148,0.0,0.5,0.0,0.2,0.0,0.026,0.044,0.103,0.0,0.429,0.0,0.0,0.0,0.173,0.001,0.182,-1.0
0.0,0.0,0.003,0.0,0.667,0.002,0.0,0.003,0.0,0.135,0.731,0.139,0.147,0.136,0.164,0.104,0.584,0.072,0.125,0.048,0.0,0.049,0.045,0.0,0.143,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.082,0.002,0.0,-1.0
0.006,0.0,0.006,0.0,0.667,0.005,0.835,0.003,0.017,0.135,0.731,0.139,0.147,0.136,0.164,0.104,0.584,0.072,0.1,0.095,0.061,0.054,0.182,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.073,0.004,0.0,-1.0
0.012,0.0,0.021,0.0,0.0,0.042,0.5,0.0,0.074,0.058,0.538,0.064,0.092,0.06,0.105,0.043,0.325,0.017,0.217,0.1,0.179,0.142,0.01,0.107,0.047,0.168,0.013,0.044,0.099,0.089,0.074,0.088,0.064,0.096,0.0,0.0,0.0,0.196,0.001,0.0,-1.0
0.023,0.0,0.04,0.0,0.0,0.056,0.64,0.0,0.091,0.064,0.538,0.071,0.115,0.067,0.127,0.049,0.29,0.017,0.162,0.071,0.117,0.1,0.005,0.12,0.071,0.095,0.0,0.012,0.044,0.03,0.08,0.091,0.036,0.044,0.0,0.0,0.0,0.143,0.002,0.035,-1.0
0.006,0.0,0.006,0.0,0.333,0.003,0.835,0.003,0.017,0.064,0.538,0.071,0.115,0.067,0.127,0.049,0.29,0.017,0.15,0.048,0.02,0.027,0.091,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.004,0.0,-1.0
0.0,0.0,0.027,0.0,0.0,0.033,0.0,0.0,0.033,0.048,0.365,0.053,0.055,0.05,0.064,0.032,0.313,0.012,0.17,0.048,0.144,0.071,0.045,0.078,0.071,0.0,0.0,0.0,0.0,0.034,0.044,0.054,0.0,0.0,0.0,0.0,0.0,0.123,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.029,0.0,0.0,0.041,0.046,0.404,0.043,0.063,0.044,0.073,0.03,0.241,0.009,0.25,0.083,0.214,0.223,0.0,0.231,0.0,0.188,0.0,0.0,0.0,0.148,0.254,0.173,0.036,0.107,0.0,0.0,0.0,0.207,0.001,0.114,1.0
0.0,0.0,0.082,0.0,0.0,0.181,0.0,0.0,0.058,0.258,0.654,0.26,0.206,0.258,0.219,0.207,0.716,0.176,0.326,0.067,0.239,0.184,0.006,0.149,0.033,0.068,0.0,0.02,0.0,0.149,0.163,0.107,0.002,0.057,0.0,0.0,0.0,0.199,0.001,0.003,-1.0
0.017,0.0,0.04,0.0,0.0,0.078,0.5,0.0,0.074,0.005,0.212,0.008,0.024,0.006,0.029,0.004,0.064,0.0,0.314,0.051,0.254,0.169,0.0,0.116,0.01,0.0,0.008,0.0,0.0,0.122,0.057,0.095,0.005,0.01,0.0,0.0,0.0,0.184,0.001,0.0,1.0
0.023,0.0,0.043,0.0,0.0,0.044,0.635,0.0,0.058,0.057,0.423,0.059,0.073,0.058,0.083,0.039,0.302,0.014,0.205,0.043,0.149,0.104,0.0,0.063,0.057,0.0,0.0,0.0,0.0,0.067,0.097,0.059,0.0,0.0,0.0,0.0,0.0,0.105,0.001,0.0,-1.0
0.012,0.0,0.021,0.0,0.0,0.01,0.69,0.0,0.017,0.057,0.423,0.059,0.073,0.058,0.083,0.039,0.302,0.014,0.166,0.063,0.034,0.04,0.075,0.006,0.381,0.0,0.02,0.0,0.03,0.007,0.0,0.004,0.0,0.024,0.0,0.0,0.0,0.127,0.001,0.0,-1.0
0.023,0.0,0.018,0.0,0.0,0.033,0.61,0.0,0.041,0.048,0.442,0.047,0.074,0.047,0.084,0.032,0.244,0.01,0.15,0.053,0.159,0.103,0.01,0.021,0.031,0.0,0.013,0.0,0.019,0.091,0.098,0.023,0.0,0.016,0.0,0.0,0.0,0.11,0.001,0.0,-1.0
0.012,0.0,0.0,0.0,0.333,0.005,0.5,0.003,0.0,0.048,0.442,0.047,0.074,0.047,0.084,0.032,0.244,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.041,0.006,0.07,0.0,0.0,0.147,0.715,0.0,0.041,0.188,0.596,0.19,0.124,0.189,0.137,0.14,0.797,0.132,0.236,0.05,0.279,0.227,0.015,0.255,0.016,0.015,0.0,0.488,0.0,0.141,0.169,0.178,0.016,0.174,0.024,0.0,0.0,0.315,0.001,0.0,1.0
0.006,0.0,0.009,0.0,0.0,0.006,0.835,0.0,0.0,0.188,0.596,0.19,0.124,0.189,0.137,0.14,0.797,0.132,0.025,0.071,0.031,0.063,0.045,0.019,0.071,0.0,0.0,0.1,0.0,0.026,0.0,0.026,0.071,0.071,0.0,0.0,0.0,0.077,0.001,0.0,1.0
0.017,0.0,0.009,0.0,0.0,0.008,0.835,0.0,0.008,0.188,0.596,0.19,0.124,0.189,0.137,0.14,0.797,0.132,0.1,0.143,0.143,0.143,0.182,0.037,0.0,0.0,0.0,0.2,0.0,0.026,0.0,0.026,0.071,0.286,0.0,0.0,0.0,0.136,0.001,0.0,1.0
0.0,0.0,0.012,0.0,0.0,0.035,0.0,0.0,0.025,0.049,0.538,0.053,0.076,0.051,0.089,0.035,0.32,0.013,0.27,0.133,0.38,0.214,0.0,0.341,0.029,0.05,0.0,0.12,0.0,0.089,0.132,0.246,0.129,0.143,0.0,0.0,0.0,0.302,0.001,0.0,-1.0
0.047,0.0,0.07,0.0,0.0,0.08,0.72,0.0,0.074,0.099,0.577,0.103,0.097,0.1,0.111,0.072,0.528,0.045,0.112,0.057,0.138,0.126,0.012,0.118,0.071,0.032,0.0,0.0,0.0,0.107,0.108,0.091,0.018,0.027,0.0,0.0,0.0,0.127,0.001,0.46,-1.0
0.006,0.0,0.003,0.0,0.667,0.002,0.5,0.003,0.017,0.099,0.577,0.103,0.097,0.1,0.111,0.072,0.528,0.045,0.1,0.048,0.0,0.027,0.091,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.004,0.0,-1.0
0.017,0.0,0.003,0.0,0.667,0.004,0.5,0.0,0.017,0.099,0.577,0.103,0.097,0.1,0.111,0.072,0.528,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.006,0.0,0.015,0.0,0.0,0.005,1.0,0.003,0.0,0.099,0.577,0.103,0.097,0.1,0.111,0.072,0.528,0.045,0.016,0.048,0.0,0.021,0.03,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.002,0.0,-1.0
0.0,0.0,0.015,0.0,0.0,0.005,0.0,0.0,0.0,0.099,0.577,0.103,0.097,0.1,0.111,0.072,0.528,0.045,0.012,0.048,0.0,0.022,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.002,0.0,-1.0
0.0,0.0,0.1,0.0,0.0,0.173,0.0,0.003,0.041,0.241,0.635,0.225,0.123,0.234,0.138,0.174,1.0,0.205,0.247,0.075,0.215,0.16,0.008,0.127,0.004,0.06,0.007,0.006,0.005,0.174,0.218,0.099,0.002,0.043,0.0,0.0,0.0,0.18,0.001,0.0,-1.0
0.012,0.0,0.04,0.0,0.0,0.037,0.845,0.0,0.066,0.047,0.442,0.048,0.07,0.047,0.081,0.032,0.262,0.01,0.282,0.056,0.163,0.104,0.0,0.087,0.013,0.045,0.0,0.018,0.0,0.019,0.088,0.068,0.0,0.039,0.108,0.0,0.0,0.202,0.001,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.016,0.0,0.0,0.033,0.026,0.346,0.026,0.049,0.026,0.058,0.017,0.164,0.003,0.262,0.06,0.204,0.118,0.0,0.157,0.0,0.062,0.029,0.05,0.044,0.082,0.033,0.115,0.0,0.071,0.0,0.0,0.0,0.177,0.001,0.0,-1.0
